Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'manhattan','outlier_label':1,'radius':0.7,'weights':'uniform'}",,,,0.03,0.67,0.89,0.44,0.31,0.66,0.5,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'manhattan','outlier_label':1,'radius':0.7,'weights':'uniform'}",,,,0.03,0.67,0.89,0.44,0.31,0.66,0.5,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':300,'metric':'euclidean','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.01,0.66,0.9,0.43,0.31,0.66,0.49,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':200,'metric':'euclidean','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.01,0.66,0.9,0.43,0.31,0.66,0.49,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'euclidean','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.01,0.66,0.9,0.43,0.31,0.66,0.49,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'euclidean','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.01,0.66,0.9,0.43,0.31,0.66,0.49,0.19
Single_Model,All_Features,k-NN,0.7,0.96,0.45,0.32,0.71,0.51,0.19,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'euclidean','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.02,0.66,0.9,0.43,0.31,0.66,0.49,0.19
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':100,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.02,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':50,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
Single_Model,All_Features,k-NN,0.68,0.96,0.41,0.3,0.69,0.47,0.18,RadiusNeighborsClassifier,"{'leaf_size':500,'metric':'manhattan','outlier_label':1,'radius':0.5,'weights':'uniform'}",,,,0.03,0.65,0.91,0.39,0.3,0.65,0.46,0.18
