Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,Neural Networks,0.75,0.57,0.93,0.55,0.88,0.89,0.52,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.5,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.02,0.74,0.53,0.95,0.56,0.89,0.9,0.62
Single_Model,All_Features,Neural Networks,0.72,0.47,0.97,0.56,0.92,0.91,0.71,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.5,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.02,0.74,0.56,0.92,0.56,0.89,0.88,0.62
Single_Model,All_Features,Neural Networks,0.78,0.62,0.93,0.59,0.92,0.9,0.56,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.56,0.88,0.9,0.61
Single_Model,All_Features,Neural Networks,0.72,0.49,0.96,0.55,0.91,0.9,0.62,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(30,30),'learning_rate':'adaptive','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.95,0.55,0.91,0.89,0.64
Single_Model,All_Features,Neural Networks,0.72,0.49,0.96,0.55,0.91,0.9,0.62,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(30,30),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.95,0.55,0.91,0.89,0.64
Single_Model,All_Features,Neural Networks,0.7,0.47,0.94,0.49,0.85,0.88,0.51,MLPClassifier,"{'activation':'relu','alpha':1e-05,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.7,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.94,0.55,0.87,0.89,0.6
Single_Model,All_Features,Neural Networks,0.77,0.57,0.96,0.61,0.89,0.91,0.64,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':30,'learning_rate':'adaptive','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.95,0.55,0.91,0.9,0.66
Single_Model,All_Features,Neural Networks,0.77,0.57,0.96,0.61,0.89,0.91,0.64,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':30,'learning_rate':'constant','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.95,0.55,0.91,0.9,0.66
Single_Model,All_Features,Neural Networks,0.76,0.64,0.89,0.52,0.88,0.86,0.43,MLPClassifier,"{'activation':'relu','alpha':0.05,'hidden_layer_sizes':(23,23,23),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.94,0.55,0.87,0.89,0.58
Single_Model,All_Features,Neural Networks,0.79,0.64,0.95,0.62,0.92,0.91,0.61,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,23,23),'learning_rate':'adaptive','learning_rate_init':0.7,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.51,0.96,0.59,0.91,0.91,0.7
